1838	94	1204
1839	50	1840
1841	56	72
1827	28	1842
1843	120	1222
1844	134	1845
1846	258	1847
1848	390	1849
1850	18	531
1851	134	1852
1853	32	382
1854	136	1855
1856	96	1857
1858	18	829
1859	100	488
1860	24	195
1136	18	1861
1862	416	1863
1864	12	1865
1866	70	1867
1868	60	1318
1869	262	777
1870	14	153
1871	94	1872
1873	126	1874
1875	18	250
1876	54	1877
472	36	1878
1879	380	1880
1881	30	1231
1882	94	1883
1884	84	1885
1886	180	1887
1275	276	1888
1751	36	1889
1890	12	1606
1891	78	67
1892	12	1893
27	96	1894
1895	180	1896
1897	32	539
1898	36	1899
1900	122	593
79	170	1901
1902	28	295
1903	88	27
1904	60	669
1905	390	752
1906	208	1907
1908	98	918
1909	430	1910
1911	20	25
1912	294	623
1913	136	141
1914	94	1915
1916	330	1917
1918	144	268
1919	28	1705
1920	18	201
1921	32	1922
1923	38	1924
832	12	1925
1926	440	989
95	10	1927
1928	238	1929
1930	88	27
449	136	1931
1932	18	796
1933	96	1934
621	326	1935
1936	14	1164
1937	32	1938
1939	196	1940
1941	60	146
1942	180	1943
1944	50	1945
1946	158	1947
1948	80	1949
1950	196	1951
1952	10	166
1953	12	1954
1955	114	197
1956	158	724
1957	116	411
1583	84	1958
1959	38	1960
1961	84	1463
1962	36	1963
1964	378	1965
1966	30	1967
1968	36	1969
1	318	1970
1971	94	1972
1973	10	1974
1975	194	88
1976	60	1977
567	106	1978
1979	10	1980
1981	82	27
1982	304	93
675	158	1983
1984	200	1985
1986	36	1987
1988	188	1988
1989	186	27
1990	94	1991
1992	192	1993
1994	268	1995
1996	142	1526
1997	78	83
536	4	1998
1999	78	2000
2001	286	2002
2003	10	768
2004	94	30
258	28	2005
2006	18	1515
2007	60	1391
2008	12	2009
2010	232	2011
2012	268	1620
2013	78	883
2014	196	2015
2016	60	837
2017	84	2018
2019	82	280
1176	28	2020
1413	36	2021
2022	200	2023
2024	84	2025
2026	50	2027
2028	158	2029
2030	180	2031
2032	208	1364
876	160	2033
1481	148	2034
2035	146	279
11	96	2036
2037	86	232
2038	258	2039
2040	28	2041
2042	50	2043
2044	80	1343
2045	442	2046
2047	80	2048
2049	18	2050
2051	378	2052
2053	108	2054
2055	32	402
2056	234	1426
2057	36	2058
96	240	2059
1957	14	2060
776	240	2061
2062	98	421
2063	10	987
2064	198	2065
2066	36	2067
1015	86	2068
2069	398	2070
2071	14	153
2072	110	2073
2074	138	1266
2075	136	2076
2077	342	2076
2078	24	195
2079	36	2080
2081	112	2082
2083	42	57
2084	32	2085
2086	392	2087
2088	0	1
2089	14	2090
1919	28	2091
2092	94	969
2093	12	2094
2095	114	337
758	86	2096
2097	94	2098
2099	16	2100
2101	136	2102
2103	60	669
2104	24	195
2105	84	2106
2107	100	2108
2109	126	1874
121	94	2110
2111	104	2112
2113	50	1958
120	96	2114
2115	10	2116
1274	18	2117
2118	440	1885
2119	60	669
2120	78	1350
2121	20	25
2122	78	1178
2123	114	197
152	208	2124
2125	32	672
2126	120	1222
844	108	2127
2128	12	2129
2130	70	2131
2132	10	2133
2134	32	2135
852	86	2136
2137	114	197
2138	84	1331
2139	50	2140
542	18	2141
2142	32	930
904	60	2143
2144	78	83
658	36	2145
2146	36	2147
2148	100	2149
2150	242	25
2151	158	1433
2152	26	2153
2154	60	1437
2093	84	2155
2156	82	120
1039	38	2157
2158	94	123
2159	100	2160
2161	116	411
22	84	2162
2163	146	2164
2165	18	2166
2167	192	2168
2169	258	2170
1364	94	2171
2172	100	2173
1079	96	2174
2175	200	2176
2177	100	2178
2179	180	2180
2181	0	1
2182	60	146
2183	296	27
2184	112	281
1780	60	2185
2186	50	2187
785	134	2188
2189	60	2190
2191	184	2192
1124	136	2193
40	28	2194
2195	20	25
2196	32	2197
2198	28	2199
2200	24	195
40	108	2201
2202	36	2203
2204	48	2205
2206	94	2207
2208	264	1154
2209	158	2210
2211	32	382
2212	60	2213
2214	94	2215
2216	60	124
2217	136	2218
1549	18	2219
2220	18	652
805	10	2221
2222	38	2053
2223	14	210
2224	86	2225
2226	18	2227
1889	2	2228
2229	80	2230
2231	94	2232
2233	32	1679
665	134	2234
2235	10	166
41	38	2236
2237	60	669
2238	114	197
2239	94	2240
2241	108	2242
2243	312	1178
2244	98	2245
2246	28	2247
2248	94	2249
2250	0	1
2251	56	72
2252	14	435
2253	32	402
2254	198	2255
2256	356	2257
2258	98	2259
2260	12	2261
2262	136	2263
2264	14	763
964	168	2265
2266	84	2267
2268	10	308
2269	18	2270
2271	18	40
2272	28	2273
1800	196	2274
2275	106	2276
2277	56	72
2278	46	88
2279	136	2280
2281	82	27
2282	390	846
2283	12	2284
2285	88	27
2286	60	2213
2287	18	2288
2289	88	308
2290	270	2291
2292	136	2293
2294	136	2295
2296	18	2294
2297	382	2298
364	170	2299
2300	138	2168
2301	36	2302
2303	32	43
2304	142	222
790	28	2305
2306	10	1927
2307	20	25
2308	56	72
2309	58	2310
605	26	2311
20	16	2312
328	36	2313
2314	0	1
2315	94	2316
2317	114	47
2318	12	2319
2320	60	2190
2321	440	2322
2323	196	2324
2325	84	1464
2326	264	2327
2328	232	933
49	136	2329
2330	32	930
2331	56	72
2332	60	669
2333	84	471
2334	84	2335
2336	114	337
178	110	2337
2338	10	1974
2339	158	488
2340	142	222
2341	238	2342
2343	14	2344
2345	134	2346
1008	26	2347
1700	332	2348
2349	60	2350
610	94	2351
2352	258	2353
2354	100	2355
2356	14	2357
1174	400	2358
1959	86	2359
2360	258	2361
2362	60	2190
2363	14	2364
1013	374	2365
2366	14	2367
1507	36	2368
2369	56	72
2370	180	2371
2288	136	2372
1705	14	2373
2374	38	2375
512	18	2376
2377	56	72
2378	86	2379
899	84	2380
705	28	2381
2382	60	669
2275	106	2383
79	64	2384
2385	254	558
2386	84	2387
2388	94	2389
2390	270	2391
2392	192	1993
2393	132	397
2394	28	2305
2395	132	2396
2397	168	2398
2399	306	2400
584	180	2401
2402	114	197
2403	180	878
2404	232	1030
1749	108	2405
2406	56	72
2407	258	2408
2409	68	2410
1743	84	2411
838	216	2412
248	134	2413
1261	258	2414
2415	18	2416
2417	48	2418
2053	28	2419
2420	50	2421
2422	188	2422
2423	374	2424
1806	100	2425
2426	134	993
2427	18	2141
2428	130	2429
2430	60	2431
1827	28	2432
2433	18	407
2434	88	27
