2908	78	933
2909	32	539
2910	94	1463
1198	96	2911
1022	94	2912
1924	28	2913
658	36	2914
2915	32	402
2916	164	88
2917	12	2918
2919	14	2364
2920	32	402
2921	376	2922
2923	0	1
2924	452	2925
2926	444	27
2310	234	2927
2928	384	25
2929	28	2930
2931	12	2932
2933	34	337
2934	198	2935
2936	376	2937
939	98	2938
2939	38	495
2940	66	2941
343	28	2942
2841	100	2943
2225	304	2944
2945	296	2946
589	18	2947
2948	4	2949
2950	154	88
417	26	2951
2952	34	337
1485	234	2953
2043	18	2954
2955	196	956
17	70	2956
2957	10	490
2958	134	2959
1312	16	2960
2961	70	1123
2962	160	226
2963	96	2964
2446	136	2965
127	12	2966
2967	18	2141
2099	16	2968
2969	310	2969
1081	356	2970
2971	36	2372
2972	100	2973
34	222	2974
2975	44	2545
2976	314	2977
2978	14	98
2979	12	2980
2981	96	2982
2983	368	2984
609	106	2985
2986	94	312
2987	8	2988
2989	454	2990
2991	14	138
2992	126	2993
2994	10	768
2995	18	2996
2997	10	342
1038	456	2998
2848	36	2999
3000	60	669
3001	60	2213
3002	94	3003
3004	24	195
3005	246	2639
3006	246	3007
980	84	3008
3009	94	2893
3010	18	3011
2654	126	3012
197	174	3013
3014	34	47
1526	70	3015
3016	98	3017
2740	164	3018
3019	56	72
3020	10	342
3021	4	3022
3023	14	98
2221	96	3024
3025	218	3026
534	96	3027
3028	174	3029
3030	146	3031
3032	56	72
3033	196	606
3034	36	3035
3036	78	3037
3038	10	3039
3040	32	539
3041	12	3042
3043	4	3044
3045	32	43
3046	212	3047
3048	198	3049
3050	108	1636
3051	94	2379
3052	34	337
3053	58	3054
3055	16	3056
3057	120	1222
3058	50	1028
2561	198	3059
3060	12	3061
3062	20	25
3063	86	1385
3064	100	3065
3066	10	1231
1684	96	3067
3068	14	1293
3069	18	792
3070	94	1608
3071	38	652
3072	10	455
3073	402	3074
3075	82	166
3076	36	3077
2446	108	3078
572	28	3079
3080	60	669
3081	10	768
3082	142	3083
3084	82	876
3085	238	3086
3087	158	3088
3089	6	3090
3091	94	3092
3093	164	88
3094	10	876
3095	100	2178
3096	12	3097
2477	258	3098
3099	130	3100
3101	450	3102
3103	120	2658
3104	50	3105
3106	58	2433
3107	180	2775
2461	48	3108
3109	84	3110
3111	180	1996
3112	60	992
3113	60	1437
3114	12	3115
973	86	3116
3117	84	3118
3119	10	280
3120	126	1585
3121	10	985
3122	86	3123
3124	10	342
1124	28	3125
3126	10	480
3127	358	315
2276	160	3128
3129	12	3130
3131	238	3132
494	180	3133
3134	274	25
3135	126	3136
166	96	3137
3138	10	27
3139	36	3140
3141	188	3141
2860	238	3142
3078	50	3143
3144	38	3145
3146	216	3147
3148	28	3149
3150	24	195
827	84	3151
3152	96	3153
3154	34	47
3155	42	57
3156	180	1280
3157	136	3158
3159	114	266
3160	62	120
225	106	3161
3162	56	72
368	28	3163
3164	42	57
3165	192	3166
3167	14	2344
3168	98	3169
3170	38	3171
3172	100	1033
3173	148	3174
1008	26	3175
3176	296	3177
1931	312	3178
1592	108	3179
2162	132	3180
3181	180	3182
3183	100	3184
3185	304	2595
3186	196	3187
3188	84	3189
3190	114	47
3191	12	3192
3193	54	3194
3195	158	392
3196	384	25
2228	94	3197
3198	84	2479
3199	376	3200
383	94	3201
3202	180	436
3203	274	25
3204	384	25
3205	292	1830
3206	168	2398
1367	96	3207
3208	298	3209
3210	142	1589
3211	84	916
1423	14	3212
657	180	3213
3214	118	3215
3216	18	3217
2714	198	3218
1030	232	3219
2920	38	3220
3221	14	2344
737	250	3222
3223	182	1426
1549	12	3224
3225	32	3226
2290	48	3227
3228	10	1367
3229	0	1
3039	458	3230
3231	188	3231
763	70	3232
3233	288	27
3234	158	1947
3235	56	72
3236	302	3237
3238	18	2219
3239	32	539
772	94	3240
3241	18	2713
343	28	3242
3243	36	3244
3245	32	382
20	16	3246
3247	56	72
3248	296	3249
3250	18	1415
3251	460	3252
120	102	3253
862	36	3254
3255	12	3256
2885	28	3257
3258	66	205
390	180	3259
1440	110	3260
3261	332	3262
983	126	3263
3264	98	3265
3266	2	3267
3268	404	25
2898	108	3269
3270	24	195
3271	50	118
3272	196	622
3273	10	166
3274	440	3275
3276	110	3277
3278	12	3279
3280	132	3281
3282	160	1542
3283	0	3284
3285	28	2381
3286	34	266
1927	248	3287
3288	196	88
3289	106	1144
3290	114	197
1678	146	3291
3292	158	752
3293	194	88
3294	330	3295
605	26	3296
3297	194	2799
337	174	3298
3299	82	27
3300	10	3301
1446	94	3302
3303	14	222
3304	168	2265
3305	134	3306
1797	60	3307
1471	26	3308
3309	142	1345
3310	24	195
3311	84	3312
3313	326	3314
609	106	3315
702	70	3316
3317	138	254
3318	12	1873
68	232	3319
3320	222	3321
343	28	3322
2570	254	3323
621	26	3324
3325	310	3325
3326	86	3327
3328	120	3329
3330	260	3331
3332	96	2468
3333	108	3334
1137	84	3335
3336	180	3337
3338	42	57
3339	324	3340
990	180	3341
3342	60	1977
3343	38	3344
3345	12	272
3346	180	2089
2575	18	3347
866	94	3348
607	26	3349
3350	448	3351
3352	60	104
3353	84	3354
3355	10	616
3356	10	480
79	64	3357
3358	26	3359
3360	12	3361
3362	54	3363
3364	12	3066
3365	60	3366
683	58	3367
266	174	3368
3320	222	3369
3370	94	2215
1815	136	3371
3372	12	3373
3374	164	88
3375	18	3376
3377	196	3378
250	28	3379
3380	10	1231
178	110	3381
1056	36	3382
3383	326	1978
3384	448	3351
3385	60	669
3386	138	3387
3388	0	1
3389	28	2500
3390	114	266
3391	158	3392
3393	12	2813
3394	14	3395
3396	332	3262
1	284	3397
460	132	3398
3399	32	3400
1462	304	3401
3402	58	3403
1537	54	3404
3405	28	3406
3407	60	2213
973	318	3408
93	76	3409
2692	36	3410
3411	60	2213
3412	12	3413
3414	14	3415
3416	186	27
3417	36	3418
3419	48	327
3420	196	2015
1293	70	3421
3422	10	280
2426	134	3423
2429	180	3424
3425	50	3426
3427	0	1
3428	132	3084
3429	142	98
3430	192	3431
3432	36	3260
3433	18	3434
3435	18	3436
1264	28	3437
197	174	3438
3439	180	1322
3440	18	3441
3320	222	3442
1828	428	3443
3444	208	81
3445	164	88
3446	34	337
3447	36	3281
3448	276	3449
3450	112	37
3451	28	3452
3347	28	3453
3454	28	3455
3456	32	43
3457	158	1495
175	68	3458
3459	18	477
3460	88	120
2807	28	3461
3462	146	2415
3463	60	146
1275	18	3464
3465	394	88
3466	312	1171
3467	18	3468
3469	94	3470
64	50	3471
3472	32	277
3473	136	2433
3474	208	1096
3475	10	1001
3476	82	27
3477	208	3478
1137	94	3479
3480	10	3039
3481	12	137
1366	208	3482
3483	10	1238
3484	194	88
3485	114	337
2586	238	3486
3487	12	3488
3489	108	3490
3491	108	819
1578	180	3492
3493	94	3494
3495	82	120
348	68	3496
563	146	3497
3498	12	3499
3500	18	1681
3106	58	3501
3502	164	3503
3504	42	57
3505	144	268
3506	274	25
3507	292	3508
3509	98	3510
3511	292	570
3512	136	3513
3514	60	669
2053	28	3515
343	28	3516
3517	98	1032
3518	38	258
3519	150	289
3520	136	3521
3522	60	3523
3524	352	3525
3526	120	1222
3527	0	1
3528	24	195
3529	366	3530
3531	384	25
3532	132	3533
3534	32	1668
3535	14	3536
3537	146	185
3538	130	3539
47	174	3540
2342	104	3541
3542	134	3543
3105	94	3544
3545	14	17
1219	294	3546
666	232	3547
3548	84	3549
3550	28	3551
3552	326	3553
1424	38	3554
3555	238	3556
3557	204	25
3558	34	197
3559	136	1999
3560	420	27
3561	158	488
3562	20	3563
3564	312	1965
3565	12	3133
3566	84	2618
678	448	3567
3568	56	72
3569	50	3570
3571	10	876
662	230	3572
670	8	3573
3574	60	837
27	320	3575
3576	60	124
73	58	3577
3578	94	830
343	28	3579
3580	96	3581
3582	376	3583
3584	146	3585
3586	18	3587
3588	56	72
3589	34	337
3590	50	3591
1272	10	3592
1312	16	3593
3594	142	2610
3595	24	195
3596	18	3597
3598	60	170
3599	158	2408
1786	98	3600
3601	260	3236
3602	86	3603
3604	256	1707
3421	176	3605
3606	82	27
3607	258	1337
3608	292	3609
3610	4	3611
1592	28	3612
40	28	3613
3614	28	3615
3616	60	104
3617	10	177
3618	112	3619
3620	18	3621
3622	10	1491
3623	452	2925
3624	334	27
121	94	3625
790	28	3626
3627	172	3418
3628	242	2812
3629	94	3630
3631	100	488
3632	36	3633
2048	180	3634
3635	216	3636
3637	188	3637
3638	14	98
3542	134	3639
3640	70	369
3080	462	3641
2062	98	3642
3643	14	2344
3644	84	2312
3645	168	3646
3647	60	371
3648	26	2290
472	36	3649
95	372	3650
3651	60	669
2447	136	3652
838	216	3653
3654	112	3655
220	106	3656
3657	94	3658
2417	258	3659
1889	414	3660
3661	232	883
3662	10	1518
511	36	3663
1124	28	3664
1864	12	3665
3666	12	3667
3668	136	2445
3669	164	88
3670	156	3671
3672	36	863
1023	94	3673
197	174	3674
3675	464	650
3304	168	3676
790	28	3677
3678	56	72
3679	124	3680
3681	188	3681
3682	14	98
1296	94	3683
3684	136	2266
3685	192	1993
3686	84	3687
3614	28	3688
3689	8	3690
3691	16	3692
3693	120	1222
3694	24	195
3695	94	3696
3697	28	2460
3698	246	488
3699	278	2731
3700	298	396
3701	296	963
3702	24	195
3703	330	3704
171	28	3705
3706	456	3707
3708	100	3152
332	134	3709
3710	14	1293
3711	100	3712
1904	132	3713
3714	98	3715
3716	14	763
3717	142	3718
3719	192	3720
3721	416	3722
3723	240	708
3724	292	3725
1584	36	3726
3727	86	3244
3728	108	2862
3729	80	3730
3731	34	47
465	12	3732
640	402	3733
3734	194	88
3735	10	1231
3736	12	3737
